transaction_sk,transaction_id,transaction_datetime,sales_outlet_sk,product_sk,customer_sk,staff_sk,quantity,total_sold_out,line_item_amount,unit_price,promo_item
2233,81,2019-04-18T06:52:19.000Z,7,75,2180,44,1,5,350,350,NO
2234,81,2019-04-29T12:16:53.000Z,4,76,1312,30,1,13,350,350,NO
2235,82,2019-04-11T10:02:53.000Z,4,27,1562,30,1,13,350,350,NO
2236,82,2019-04-28T14:01:28.000Z,4,32,1126,26,1,21,300,300,NO
2237,82,2019-04-06T12:30:56.000Z,2,35,54,12,1,10,310,310,NO
2238,82,2019-04-07T19:12:01.000Z,2,36,694,20,1,18,375,375,NO
2239,82,2019-04-05T19:23:35.000Z,7,37,1902,45,1,15,300,300,NO
2240,82,2019-04-11T09:46:42.000Z,7,38,2159,42,2,32,750,375,NO
2241,82,2019-04-07T08:28:23.000Z,4,40,1413,29,1,9,375,375,NO
2242,82,2019-04-12T11:09:20.000Z,7,42,2045,42,2,9,500,250,NO
2243,82,2019-04-04T19:36:05.000Z,2,49,247,17,1,20,300,300,NO
2244,82,2019-04-09T09:14:35.000Z,2,51,101,7,1,6,300,300,NO
2245,82,2019-04-15T09:04:28.000Z,2,52,534,16,2,8,500,250,NO
2246,82,2019-04-19T09:04:28.000Z,2,52,534,16,2,8,500,250,NO
2247,82,2019-04-01T09:13:15.000Z,4,56,1606,26,2,17,510,255,NO
2248,82,2019-04-10T08:20:52.000Z,4,59,1549,28,1,14,450,450,NO
2249,82,2019-04-13T07:11:50.000Z,4,61,1392,30,2,11,950,475,NO
2250,82,2019-04-07T08:28:23.000Z,4,63,1413,29,2,6,160,80,NO
2251,82,2019-04-11T09:46:42.000Z,7,63,2159,42,2,21,160,80,NO
2252,82,2019-04-06T12:30:56.000Z,2,72,54,12,1,13,325,325,NO
2253,82,2019-04-12T11:09:20.000Z,7,75,2045,42,1,4,350,350,NO
2254,82,2019-04-10T08:20:52.000Z,4,76,1549,28,1,6,350,350,NO
2255,83,2019-04-20T07:49:38.000Z,2,12,289,16,1,2,895,895,NO
2256,83,2019-04-08T08:40:28.000Z,2,24,186,9,2,10,600,300,NO
2257,83,2019-04-11T07:24:39.000Z,2,31,90,20,1,10,220,220,NO
2258,83,2019-04-06T11:58:12.000Z,2,32,244,12,2,14,600,300,NO
2259,83,2019-04-10T10:09:38.000Z,4,33,1334,28,1,13,350,350,NO
2260,83,2019-04-01T16:24:11.000Z,4,35,887,30,1,7,310,310,NO
2261,83,2019-04-12T08:18:14.000Z,4,37,958,12,2,9,600,300,NO
2262,83,2019-04-03T11:17:01.000Z,7,38,2085,42,2,15,750,375,NO
2263,83,2019-04-26T08:48:55.000Z,7,39,2005,42,1,8,425,425,NO
2264,83,2019-04-13T07:26:19.000Z,4,41,1578,30,2,8,850,425,NO
2265,83,2019-04-20T07:49:38.000Z,2,41,289,16,1,4,425,425,NO
2266,83,2019-04-07T12:48:27.000Z,2,42,701,20,2,15,500,250,NO
2267,83,2019-04-09T09:53:50.000Z,7,42,2187,41,1,2,250,250,NO
2268,83,2019-04-16T06:15:47.000Z,4,43,1345,28,2,7,600,300,NO
2269,83,2019-04-14T08:47:19.000Z,2,49,2,18,1,8,300,300,NO
2270,83,2019-04-21T08:47:19.000Z,2,49,2,18,1,8,300,300,NO
2271,83,2019-04-04T15:25:46.000Z,2,52,295,17,2,13,500,250,NO
2272,83,2019-04-08T09:33:31.000Z,4,52,1667,28,2,14,500,250,NO
2273,83,2019-04-11T08:46:13.000Z,7,53,2160,44,2,7,600,300,NO
2274,83,2019-04-29T15:05:56.000Z,4,55,1039,26,1,17,400,400,NO
2275,83,2019-04-13T07:26:19.000Z,4,63,1578,30,2,15,160,80,NO
2276,83,2019-04-12T08:18:14.000Z,4,64,958,12,1,20,80,80,NO
2277,83,2019-04-08T08:40:28.000Z,2,69,186,9,2,10,650,325,NO
2278,83,2019-04-16T06:15:47.000Z,4,70,1345,28,1,1,325,325,NO
2279,83,2019-04-29T15:05:56.000Z,4,73,1039,26,1,7,375,375,NO
2280,83,2019-04-10T10:09:38.000Z,4,75,1334,28,1,6,350,350,NO
2281,83,2019-04-20T07:49:38.000Z,2,79,289,16,1,3,375,375,NO
2282,84,2019-04-11T11:10:32.000Z,7,21,2064,44,1,1,1333,1333,NO
2283,84,2019-04-12T08:40:20.000Z,4,26,1207,26,1,10,300,300,NO
2284,84,2019-04-04T19:51:06.000Z,2,33,297,17,1,18,350,350,NO
2285,84,2019-04-06T09:04:47.000Z,4,34,1077,30,2,12,490,245,NO
2286,84,2019-04-29T13:02:26.000Z,7,37,2047,42,1,6,300,300,NO
2287,84,2019-04-07T13:08:27.000Z,2,39,20,16,2,25,850,425,NO
2288,84,2019-04-07T08:46:10.000Z,4,40,1310,29,2,9,750,375,NO
2289,84,2019-04-11T11:10:32.000Z,7,41,2064,44,1,8,425,425,NO
2290,84,2019-04-29T17:46:51.000Z,4,42,884,30,1,17,250,250,NO
2291,84,2019-04-12T09:04:01.000Z,7,43,2042,6,2,12,600,300,NO
2292,84,2019-04-19T08:43:01.000Z,7,43,1812,6,2,5,600,300,NO
2293,84,2019-04-10T11:19:09.000Z,7,48,1987,42,2,13,500,250,NO
2294,84,2019-04-06T12:52:35.000Z,2,49,94,12,2,15,600,300,NO
2295,84,2019-04-08T09:38:52.000Z,7,51,2065,41,2,6,600,300,NO
2296,84,2019-04-01T18:13:41.000Z,7,57,2151,45,2,22,620,310,NO
2297,84,2019-04-11T09:00:26.000Z,2,61,366,18,1,9,475,475,NO
2298,84,2019-04-11T11:10:32.000Z,7,63,2064,44,2,21,160,80,NO
2299,84,2019-04-07T08:46:10.000Z,4,64,1310,29,2,4,160,80,NO
2300,84,2019-04-10T11:19:09.000Z,7,69,1987,42,1,9,325,325,NO
2301,84,2019-04-19T08:43:01.000Z,7,69,1812,6,1,3,325,325,NO
2302,84,2019-04-27T09:26:52.000Z,7,70,1942,42,1,2,325,325,NO
2303,84,2019-04-29T13:02:26.000Z,7,75,2047,42,1,2,350,350,NO
2304,84,2019-04-29T17:46:51.000Z,4,76,884,30,1,13,350,350,NO
2305,84,2019-04-27T09:26:52.000Z,7,86,1942,42,1,11,300,300,NO
2306,85,2019-04-07T07:23:08.000Z,4,23,1044,14,2,11,500,250,NO
2307,85,2019-04-07T08:28:24.000Z,7,25,1821,44,2,2,440,220,NO
2308,85,2019-04-05T11:51:26.000Z,4,27,1235,26,2,18,700,350,NO
2309,85,2019-04-09T08:55:55.000Z,4,29,1739,25,1,8,250,250,NO
2310,85,2019-04-06T16:25:11.000Z,2,30,544,12,2,19,600,300,NO
2311,85,2019-04-24T11:58:35.000Z,2,30,677,20,1,9,300,300,NO
2312,85,2019-04-12T07:43:52.000Z,2,31,429,18,1,14,220,220,NO
2313,85,2019-04-08T10:14:53.000Z,7,32,2135,41,2,6,600,300,NO
2314,85,2019-04-09T11:11:40.000Z,7,32,2031,41,2,6,600,300,NO
2315,85,2019-04-25T09:01:44.000Z,7,33,1769,44,2,6,700,350,NO
2316,85,2019-04-13T07:15:21.000Z,2,34,347,16,1,6,245,245,NO
2317,85,2019-04-07T08:56:02.000Z,2,40,50,20,1,7,375,375,NO
2318,85,2019-04-13T10:57:08.000Z,4,40,872,30,1,13,375,375,NO
2319,85,2019-04-06T09:54:41.000Z,7,44,2121,15,1,19,250,250,NO
2320,85,2019-04-12T07:38:21.000Z,7,44,1975,44,1,11,250,250,NO
2321,85,2019-04-04T11:20:54.000Z,2,46,726,12,1,21,250,250,NO
2322,85,2019-04-28T14:48:09.000Z,4,48,1049,26,2,24,500,250,NO
2323,85,2019-04-08T07:51:24.000Z,4,57,1318,25,1,12,310,310,NO
2324,85,2019-04-13T10:57:08.000Z,4,63,872,30,2,15,160,80,NO
2325,85,2019-04-07T08:56:02.000Z,2,71,50,20,1,9,375,375,NO
2326,85,2019-04-24T11:58:35.000Z,2,73,677,20,1,4,375,375,NO
2327,85,2019-04-08T10:14:53.000Z,7,77,2135,41,1,2,300,300,NO
2328,85,2019-04-08T07:51:24.000Z,4,78,1318,25,1,5,450,450,NO
2329,85,2019-04-13T07:15:21.000Z,2,78,347,16,1,3,450,450,NO
2330,86,2019-04-14T09:23:38.000Z,2,23,679,16,1,11,250,250,NO
2331,86,2019-04-21T09:23:38.000Z,2,23,679,16,1,10,250,250,NO
2332,86,2019-04-10T09:30:07.000Z,4,25,1122,26,1,10,220,220,NO
2333,86,2019-04-02T13:02:03.000Z,2,27,183,12,2,20,700,350,NO
2334,86,2019-04-03T13:01:04.000Z,7,27,1974,42,2,19,700,350,NO
2335,86,2019-04-11T10:02:23.000Z,2,27,394,19,1,6,350,350,NO
2336,86,2019-04-08T10:43:58.000Z,2,34,273,9,2,9,490,245,NO
2337,86,2019-04-07T10:01:42.000Z,7,35,1804,44,1,3,310,310,NO
2338,86,2019-04-14T09:29:16.000Z,7,37,2095,45,2,6,600,300,NO
2339,86,2019-04-12T07:21:44.000Z,4,39,1098,26,2,20,850,425,NO
2340,86,2019-04-24T16:17:46.000Z,2,40,491,20,1,8,375,375,NO
2341,86,2019-04-10T07:16:08.000Z,2,42,295,19,1,10,250,250,NO
2342,86,2019-04-13T09:54:02.000Z,2,45,497,16,2,9,600,300,NO
2343,86,2019-04-10T09:39:49.000Z,7,47,1951,42,2,17,600,300,NO
2344,86,2019-04-06T17:09:36.000Z,2,51,94,12,2,15,600,300,NO
2345,86,2019-04-11T07:52:44.000Z,7,53,1758,42,1,7,300,300,NO
2346,86,2019-04-18T09:35:58.000Z,2,54,261,14,2,6,500,250,NO
2347,86,2019-04-06T15:59:08.000Z,4,56,1287,30,1,10,255,255,NO
2348,86,2019-04-12T06:44:00.000Z,7,56,2092,6,2,7,510,255,NO
2349,86,2019-04-08T09:15:18.000Z,4,57,1504,28,2,12,620,310,NO
2350,86,2019-04-07T16:13:50.000Z,2,59,652,14,1,18,450,450,NO
2351,86,2019-04-12T07:02:13.000Z,2,60,577,18,2,11,750,375,NO
2352,86,2019-04-28T07:53:00.000Z,4,60,1509,26,1,12,375,375,NO
2353,86,2019-04-14T09:29:16.000Z,7,63,2095,45,1,4,80,80,NO
2354,86,2019-04-12T07:21:44.000Z,4,65,1098,26,3,27,240,80,NO
2355,86,2019-04-07T10:01:42.000Z,7,72,1804,44,1,3,325,325,NO
2356,86,2019-04-12T07:21:44.000Z,4,73,1098,26,1,10,375,375,NO
2357,86,2019-04-28T07:53:00.000Z,4,76,1509,26,1,6,350,350,NO
2358,86,2019-04-11T10:02:23.000Z,2,8,394,19,1,1,4500,4500,NO
2359,87,2019-04-24T07:57:30.000Z,7,11,2133,42,1,2,895,895,NO
2360,87,2019-04-20T09:55:20.000Z,2,23,642,12,1,11,250,250,NO
2361,87,2019-04-13T10:33:57.000Z,4,24,1232,26,2,8,600,300,NO
2362,87,2019-04-13T08:45:22.000Z,7,26,2076,15,2,16,600,300,NO
2363,87,2019-04-21T08:32:20.000Z,7,26,2047,45,1,1,300,300,NO
2364,87,2019-04-12T10:25:54.000Z,4,28,1356,26,1,14,200,200,NO
2365,87,2019-04-08T10:43:09.000Z,4,32,1149,25,1,14,300,300,NO
2366,87,2019-04-28T12:48:31.000Z,7,37,2091,45,1,4,300,300,NO
2367,87,2019-04-07T10:43:54.000Z,4,38,817,14,2,3,750,375,NO
2368,87,2019-04-08T08:44:14.000Z,2,38,769,7,1,20,375,375,NO
2369,87,2019-04-14T10:07:22.000Z,2,38,42,20,2,13,750,375,NO
2370,87,2019-04-21T10:07:22.000Z,2,38,42,20,2,13,750,375,NO
2371,87,2019-04-10T11:25:51.000Z,7,41,1797,42,2,10,850,425,NO
2372,87,2019-04-12T07:52:33.000Z,7,41,1933,44,2,6,850,425,NO
2373,87,2019-04-02T13:01:02.000Z,4,42,815,30,2,21,500,250,NO
2374,87,2019-04-06T15:36:55.000Z,7,42,2016,45,1,24,250,250,NO
2375,87,2019-04-10T09:21:14.000Z,2,42,315,20,1,10,250,250,NO
2376,87,2019-04-20T07:35:43.000Z,4,42,1348,12,1,4,250,250,NO
2377,87,2019-04-03T18:30:58.000Z,2,43,679,12,1,17,300,300,NO
2378,87,2019-04-10T06:04:55.000Z,4,48,1529,26,1,13,250,250,NO
2379,87,2019-04-07T19:25:24.000Z,2,50,578,14,1,30,250,250,NO
2380,87,2019-04-28T15:47:38.000Z,4,50,1427,12,1,9,250,250,NO
2381,87,2019-04-09T09:17:27.000Z,7,52,1843,42,1,4,250,250,NO
2382,87,2019-04-06T18:49:14.000Z,2,54,509,12,1,16,250,250,NO
2383,87,2019-04-27T07:15:17.000Z,4,57,1107,30,2,7,620,310,NO
2384,87,2019-04-11T09:23:51.000Z,4,58,1684,30,1,6,350,350,NO
2385,87,2019-04-12T07:52:33.000Z,7,63,1933,44,1,6,80,80,NO
2386,87,2019-04-14T10:07:22.000Z,2,63,42,20,1,12,80,80,NO
2387,87,2019-04-21T10:07:22.000Z,2,63,42,20,1,12,80,80,NO
2388,87,2019-04-08T10:43:09.000Z,4,70,1149,25,1,4,325,325,NO
2389,87,2019-04-13T10:33:57.000Z,4,70,1232,26,1,3,325,325,NO
2390,87,2019-04-10T09:21:14.000Z,2,71,315,20,1,14,100,375,NO
2391,87,2019-04-12T08:49:08.000Z,2,72,95,20,1,2,325,325,NO
2392,87,2019-04-08T08:44:14.000Z,2,74,769,7,2,10,700,350,NO
2393,87,2019-04-20T09:55:20.000Z,2,76,642,12,1,6,350,350,NO
2394,87,2019-04-07T10:43:54.000Z,4,84,817,14,2,7,160,80,NO
2395,87,2019-04-10T11:25:51.000Z,7,84,1797,42,1,9,80,80,NO
2396,88,2019-04-12T06:42:18.000Z,7,23,2182,44,2,11,500,250,NO
2397,88,2019-04-08T08:21:45.000Z,4,28,1212,28,1,12,200,200,NO
2398,88,2019-04-16T10:48:18.000Z,4,29,1501,26,1,3,250,250,NO
2399,88,2019-04-02T15:39:16.000Z,4,38,952,12,2,14,750,375,NO
2400,88,2019-04-09T07:23:32.000Z,2,38,158,10,1,16,375,375,NO
2401,88,2019-04-11T08:43:28.000Z,4,40,1599,26,2,13,750,375,NO
2402,88,2019-04-13T09:34:21.000Z,7,40,1963,15,1,14,375,375,NO
2403,88,2019-04-14T08:51:49.000Z,2,40,81,18,1,8,375,375,NO
2404,88,2019-04-21T08:51:49.000Z,2,40,81,18,1,8,375,375,NO
2405,88,2019-04-11T07:32:41.000Z,7,43,2168,42,1,17,300,300,NO
2406,88,2019-04-29T07:29:59.000Z,4,46,1110,26,1,6,250,250,NO
2407,88,2019-04-02T11:35:02.000Z,2,49,206,12,1,16,300,300,NO
2408,88,2019-04-07T10:23:59.000Z,7,53,1858,44,1,3,300,300,NO
2409,88,2019-04-07T19:08:21.000Z,2,55,500,20,1,20,400,400,NO
2410,88,2019-04-09T08:46:00.000Z,7,55,2150,42,1,7,400,400,NO
2411,88,2019-04-03T10:28:45.000Z,7,56,1802,45,1,19,255,255,NO
2412,88,2019-04-23T10:45:13.000Z,4,57,801,12,3,4,930,310,NO
2413,88,2019-04-12T08:03:19.000Z,2,60,526,18,1,11,375,375,NO
2414,88,2019-04-06T17:51:27.000Z,2,61,627,12,2,19,950,475,NO
2415,88,2019-04-14T08:51:49.000Z,2,63,81,18,2,12,160,80,NO
2416,88,2019-04-21T08:51:49.000Z,2,63,81,18,2,12,160,80,NO
2417,88,2019-04-11T08:43:28.000Z,4,64,1599,26,1,15,80,80,NO
2418,88,2019-04-13T09:34:21.000Z,7,65,1963,15,1,14,80,80,NO
2419,88,2019-04-02T15:39:16.000Z,4,72,952,12,1,4,325,325,NO
2420,88,2019-04-06T17:51:27.000Z,2,74,627,12,1,10,350,350,NO
2421,88,2019-04-29T07:29:59.000Z,4,74,1110,26,1,11,350,350,NO
2422,88,2019-04-02T11:35:02.000Z,2,79,206,12,1,11,375,375,NO
2423,89,2019-04-20T07:51:41.000Z,2,14,660,9,1,1,895,895,NO
2424,89,2019-04-10T09:02:57.000Z,2,22,328,20,2,9,400,200,NO
2425,89,2019-04-20T07:51:41.000Z,2,24,660,9,1,5,300,300,NO
2426,89,2019-04-14T10:41:53.000Z,4,25,1060,26,1,1,220,220,NO
2427,89,2019-04-23T06:38:55.000Z,4,25,1741,26,1,7,220,220,NO
2428,89,2019-04-14T08:15:56.000Z,2,31,39,18,1,4,220,220,NO
2429,89,2019-04-21T08:15:56.000Z,2,31,39,18,1,4,220,220,NO
2430,89,2019-04-07T07:28:49.000Z,2,32,426,14,1,21,300,300,NO
2431,89,2019-04-07T10:15:29.000Z,4,32,820,14,2,5,600,300,NO
2432,89,2019-04-11T08:31:53.000Z,2,33,500,20,1,9,350,350,NO
2433,89,2019-04-10T07:20:52.000Z,7,34,2183,44,2,14,490,245,NO
2434,89,2019-04-13T08:36:08.000Z,2,35,307,16,1,6,310,310,NO
2435,89,2019-04-04T08:40:44.000Z,4,40,1561,30,2,17,750,375,NO
2436,89,2019-04-11T10:36:39.000Z,4,41,833,30,2,12,850,425,NO
2437,89,2019-04-13T07:43:09.000Z,4,42,1453,30,2,9,500,250,NO
2438,89,2019-04-28T15:46:15.000Z,4,46,1254,12,1,12,250,250,NO
2439,89,2019-04-21T08:57:32.000Z,7,47,2169,45,2,6,600,300,NO
2440,89,2019-04-14T08:15:56.000Z,2,5,39,18,1,2,1500,1500,NO
2441,89,2019-04-21T08:15:56.000Z,2,5,39,18,1,2,1500,1500,NO
2442,89,2019-04-16T07:26:41.000Z,4,50,1184,28,2,4,500,250,NO
2443,89,2019-04-10T09:48:29.000Z,4,51,1065,30,2,8,600,300,NO
2444,89,2019-04-06T12:14:11.000Z,2,57,505,12,1,21,310,310,NO
2445,89,2019-04-05T08:29:17.000Z,7,59,1750,15,1,21,450,450,NO
2446,89,2019-04-04T11:35:29.000Z,2,60,446,12,1,15,375,375,NO
2447,89,2019-04-14T08:15:56.000Z,2,69,39,18,1,3,325,325,NO
2448,89,2019-04-21T08:15:56.000Z,2,69,39,18,1,3,325,325,NO
2449,89,2019-04-04T08:40:44.000Z,4,73,1561,30,1,13,375,375,NO
2450,89,2019-04-10T09:48:29.000Z,4,79,1065,30,1,7,375,375,NO
2451,89,2019-04-21T08:57:32.000Z,7,79,2169,45,1,1,375,375,NO
2452,89,2019-04-11T10:36:39.000Z,4,84,833,30,2,10,160,80,NO
2453,90,2019-04-11T08:14:03.000Z,2,22,440,20,1,3,200,200,NO
2454,90,2019-04-10T09:09:52.000Z,2,24,409,20,1,6,300,300,NO
2455,90,2019-04-04T16:38:01.000Z,7,27,1936,42,2,19,700,350,NO
2456,90,2019-04-06T15:35:47.000Z,2,30,287,17,1,19,300,300,NO
2457,90,2019-04-08T10:53:56.000Z,4,32,1386,28,1,14,300,300,NO
2458,90,2019-04-11T11:24:12.000Z,7,35,1809,41,2,16,620,310,NO
2459,90,2019-04-12T07:17:18.000Z,2,35,790,19,2,8,620,310,NO
2460,90,2019-04-13T10:46:27.000Z,7,36,1783,15,1,17,375,375,NO
2461,90,2019-04-04T18:25:59.000Z,4,37,1607,26,1,7,300,300,NO
2462,90,2019-04-10T07:06:27.000Z,4,40,1240,30,1,8,375,375,NO
2463,90,2019-04-12T07:06:10.000Z,7,45,1812,44,1,5,300,300,NO
2464,90,2019-04-01T11:40:20.000Z,2,47,595,17,1,18,300,300,NO
2465,90,2019-04-14T09:54:36.000Z,2,48,209,18,1,7,250,250,NO
2466,90,2019-04-21T09:54:36.000Z,2,48,209,18,1,7,250,250,NO
2467,90,2019-04-08T10:02:43.000Z,2,51,192,9,1,5,300,300,NO
2468,90,2019-04-20T07:13:28.000Z,4,51,1699,26,2,5,600,300,NO
2469,90,2019-04-11T07:04:29.000Z,4,55,971,30,1,10,400,400,NO
2470,90,2019-04-13T10:13:52.000Z,4,59,1208,26,2,12,900,450,NO
2471,90,2019-04-07T17:28:53.000Z,2,60,206,20,1,17,375,375,NO
2472,90,2019-04-10T07:06:27.000Z,4,65,1240,30,1,13,80,80,NO
2473,90,2019-04-08T10:02:43.000Z,2,69,192,9,2,10,650,325,NO
2474,90,2019-04-08T10:53:56.000Z,4,72,1386,28,1,6,325,325,NO
2475,90,2019-04-29T12:13:39.000Z,4,72,1594,12,2,19,530,265,YES
2476,90,2019-04-11T07:04:29.000Z,4,73,971,30,1,4,375,375,NO
2477,90,2019-04-13T10:46:27.000Z,7,73,1783,15,1,7,375,375,NO
2478,90,2019-04-10T09:09:52.000Z,2,77,409,20,1,1,300,300,NO
2479,90,2019-04-11T11:24:12.000Z,7,83,1809,41,1,2,1400,1400,NO
2480,90,2019-04-29T12:13:39.000Z,4,86,1594,12,2,23,420,210,YES
2481,91,2019-04-08T09:13:06.000Z,4,1,826,26,2,7,3600,1800,NO
2482,91,2019-04-02T16:41:26.000Z,4,22,1307,26,2,18,400,200,NO
2483,91,2019-04-08T07:36:18.000Z,2,22,167,6,1,13,200,200,NO
2484,91,2019-04-09T09:19:17.000Z,7,22,1776,42,1,7,200,200,NO
2485,91,2019-04-29T16:25:04.000Z,7,23,1787,15,1,6,250,250,NO
2486,91,2019-04-01T12:27:43.000Z,2,25,500,12,2,14,440,220,NO
2487,91,2019-04-11T08:34:04.000Z,7,25,1828,44,2,14,440,220,NO
2488,91,2019-04-12T10:15:52.000Z,4,34,1713,28,2,10,490,245,NO
2489,91,2019-04-10T11:25:34.000Z,7,36,2238,41,1,5,375,375,NO
2490,91,2019-04-08T09:13:06.000Z,4,39,826,26,1,14,425,425,NO
2491,91,2019-04-11T07:42:04.000Z,4,39,1009,26,2,16,850,425,NO
2492,91,2019-04-14T07:00:43.000Z,4,41,1216,26,2,2,850,425,NO
2493,91,2019-04-04T10:16:21.000Z,7,44,1997,45,1,24,250,250,NO
2494,91,2019-04-21T10:23:37.000Z,7,45,1898,15,2,8,600,300,NO
2495,91,2019-04-10T06:43:06.000Z,4,48,,26,1,13,250,250,NO
2496,91,2019-04-15T07:50:00.000Z,7,48,1864,44,2,4,500,250,NO
2497,91,2019-04-09T08:31:48.000Z,2,51,465,8,1,6,300,300,NO
2498,91,2019-04-28T07:17:50.000Z,4,54,894,26,1,10,250,250,NO
2499,91,2019-04-12T08:14:28.000Z,2,56,208,20,2,2,510,255,NO
2500,91,2019-04-06T13:24:50.000Z,2,57,250,12,1,21,310,310,NO
2501,91,2019-04-11T08:36:15.000Z,2,57,208,18,1,13,310,310,NO
2502,91,2019-04-07T16:58:25.000Z,2,59,676,14,1,18,450,450,NO
2503,91,2019-04-11T07:42:04.000Z,4,65,1009,26,2,33,160,80,NO
2504,91,2019-04-11T07:42:04.000Z,4,69,1009,26,1,11,325,325,NO
2505,91,2019-04-06T13:24:50.000Z,2,70,250,12,1,7,325,325,NO
2506,91,2019-04-15T07:50:00.000Z,7,70,1864,44,1,5,325,325,NO
2507,91,2019-04-14T07:00:43.000Z,4,71,1216,26,1,3,375,375,NO
2508,91,2019-04-12T09:26:20.000Z,7,72,1973,42,1,3,325,325,NO
2509,91,2019-04-10T11:25:34.000Z,7,73,2238,41,1,7,375,375,NO
2510,91,2019-04-29T16:25:04.000Z,7,73,1787,15,1,1,375,375,NO
2511,91,2019-04-07T16:58:25.000Z,2,76,676,14,1,8,350,350,NO
2512,91,2019-04-14T07:00:43.000Z,4,84,1216,26,2,2,160,80,NO
2513,91,2019-04-12T09:26:20.000Z,7,86,1973,42,1,8,300,300,NO
2514,92,2019-04-09T08:07:33.000Z,2,24,230,7,1,7,300,300,NO
2515,92,2019-04-11T09:38:07.000Z,7,27,2014,44,2,16,700,350,NO
2516,92,2019-04-04T17:09:46.000Z,7,28,1992,45,2,14,400,200,NO
2517,92,2019-04-12T09:09:06.000Z,4,31,1176,28,2,13,440,220,NO
2518,92,2019-04-20T07:34:40.000Z,2,34,764,9,1,2,245,245,NO
2519,92,2019-04-08T09:56:24.000Z,2,35,382,9,1,11,310,310,NO
2520,92,2019-04-11T09:10:20.000Z,2,39,438,18,2,11,850,425,NO
2521,92,2019-04-07T09:05:19.000Z,4,41,1398,14,1,2,425,425,NO
2522,92,2019-04-09T09:42:16.000Z,4,44,858,28,1,6,250,250,NO
2523,92,2019-04-10T08:34:46.000Z,2,47,571,20,1,6,300,300,NO
2524,92,2019-04-04T07:00:31.000Z,4,50,1043,26,1,25,250,250,NO
2525,92,2019-04-02T12:43:43.000Z,2,51,152,17,1,32,300,300,NO
2526,92,2019-04-08T09:56:24.000Z,2,53,382,9,1,5,300,300,NO
2527,92,2019-04-06T19:16:53.000Z,2,54,243,12,1,16,250,250,NO
2528,92,2019-04-07T10:34:43.000Z,7,54,2196,42,1,3,250,250,NO
2529,92,2019-04-29T07:09:27.000Z,4,54,1573,12,1,17,250,250,NO
2530,92,2019-04-11T08:57:54.000Z,4,56,1583,26,2,6,510,255,NO
2531,92,2019-04-07T07:09:45.000Z,2,58,750,14,1,11,350,350,NO
2532,92,2019-04-29T11:31:09.000Z,7,58,2046,45,2,4,700,350,NO
2533,92,2019-04-07T09:05:19.000Z,4,64,1398,14,1,4,80,80,NO
2534,92,2019-04-11T09:10:20.000Z,2,65,438,18,1,10,80,80,NO
2535,92,2019-04-07T10:34:43.000Z,7,75,2196,42,1,2,350,350,NO
2536,92,2019-04-02T12:43:43.000Z,2,79,152,17,1,11,375,375,NO
2537,92,2019-04-09T09:42:16.000Z,4,81,858,28,1,2,2800,2800,NO
2538,92,2019-04-07T09:05:19.000Z,4,9,1398,14,1,5,2800,2800,NO
2539,93,2019-04-11T10:24:35.000Z,7,25,2002,41,1,14,220,220,NO
2540,93,2019-04-10T09:20:11.000Z,4,26,1405,30,2,9,600,300,NO
2541,93,2019-04-27T08:48:32.000Z,7,27,1977,42,1,3,350,350,NO
2542,93,2019-04-10T06:57:23.000Z,7,28,1989,41,1,4,200,200,NO
2543,93,2019-04-14T10:15:56.000Z,2,28,335,18,1,20,200,200,NO
2544,93,2019-04-21T10:15:56.000Z,2,28,335,18,1,20,200,200,NO
2545,93,2019-04-07T09:13:58.000Z,2,30,610,20,1,17,300,300,NO
2546,93,2019-04-08T07:47:41.000Z,4,32,1521,26,1,14,300,300,NO
2547,93,2019-04-29T10:06:17.000Z,7,38,1788,42,2,9,750,375,NO
2548,93,2019-04-12T10:51:49.000Z,2,39,549,19,1,7,425,425,NO
2549,93,2019-04-12T10:03:37.000Z,4,39,1335,28,2,20,850,425,NO
2550,93,2019-04-13T09:17:20.000Z,2,39,289,20,1,1,425,425,NO
2551,93,2019-04-16T08:48:08.000Z,4,45,1555,26,1,2,300,300,NO
2552,93,2019-04-02T18:33:59.000Z,2,46,112,12,1,30,250,250,NO
2553,93,2019-04-04T12:36:01.000Z,7,46,2053,42,2,23,500,250,NO
2554,93,2019-04-06T17:59:35.000Z,2,47,545,12,2,11,600,300,NO
2555,93,2019-04-29T13:41:35.000Z,4,48,1492,26,1,15,250,250,NO
2556,93,2019-04-09T09:31:23.000Z,2,53,538,10,2,11,600,300,NO
2557,93,2019-04-11T09:01:47.000Z,4,54,912,28,2,18,500,250,NO
2558,93,2019-04-13T10:53:29.000Z,4,54,1069,26,2,4,500,250,NO
2559,93,2019-04-04T08:10:15.000Z,4,56,1165,26,2,18,510,255,NO
2560,93,2019-04-10T07:13:39.000Z,2,56,529,20,2,9,510,255,NO
2561,93,2019-04-09T08:00:14.000Z,4,57,820,27,1,6,310,310,NO
2562,93,2019-04-12T10:03:37.000Z,4,64,1335,28,2,20,160,80,NO
2563,93,2019-04-12T10:51:49.000Z,2,65,549,19,2,3,160,80,NO
2564,93,2019-04-13T09:17:20.000Z,2,65,289,20,2,6,160,80,NO
2565,93,2019-04-26T07:31:23.000Z,4,72,886,28,3,14,0,265,YES
2566,93,2019-04-29T13:41:35.000Z,4,73,1492,26,1,7,375,375,NO
